class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
1,988,called extremist logic first sam cost million dollar people afford probably cant afford many secondly rich dd probably like thier freedom would inclined use rdly many individual know afford billion dollar nuclear arm program build posse maintain nuclear weapon absurd rationing land make believe answer question government people,329,48,0.1875,0.1875,0.580555556,[]
1,989,look around greatest majority gunrelated violence occurs people arent allowed armed go great leap bound qualify armed criminal get gun illegally plan use harm others know chance encountering armed victim next nothing putting nearabsolute position authority whatever want point exactly statement last checked thailand israel arming school teacher many student either held hostage murdered teacher became armed rate dropped school longer soft target threat could met deadly force immediately within second notice,510,72,0.122916667,0.122916667,0.368055556,[]
1,990,gc hears thing woggly message god shepherd tend ignorant mindless sheep dopesmoker ear american ignorance translates cowboywho rustle cattleand head quick slaughter like antichist make appearance ill god slaughterman effectively efficiently removing trubelievahs worldcause god forgot rapture thingy forget logic event supposed play ummmarent overdue bloke return already im getting antsy nd coming excitement lead glorious event think holding breath make happen sooner,469,63,0.046666667,0.046666667,0.64,['shepherd']
1,991,define definition tell archie precisely ignorant topic want give better part could amount semesterlong advanced college course single post really think youll understand curvature spacetime induced matter cant even understand difference scientific theory drunken guess really think inclination trying tell technicality relativity dont understand light gamma ray thing get real need get head xxx youll able even hear,414,58,0.303174603,0.303174603,0.459920635,[]
1,992,youre bigot gay really touchy judgmental bitchy classic seriously debate archie loses one obviously archie wont see way doe anyone else disagree,144,22,0.025,0.025,0.369444444,['archie']
1,993,wonder resident hypocrisypolice people jump cry hypocrisy whenever familyvalues guy mess funny dont seem eager call hypocrisy case,130,18,0.0375,0.0375,0.5875,['guy']
1,994,none correct address point oh wait wont need maintain fantasy land everyone disagrees atheist attack wont even read link given,126,20,0.0,0.0,0.0,['address']
1,995,got anything opinion prof scientifically athlete completely safe breathing pristine air factory shut week game start half car taken road day mean took decade la basin declared victory dangerous pollutant prevented asthmatic going outside certain day attacked problem back dont think tad naive think everything honky dory short week limited action dont forget neighbor link mention unending pollutant continue come wind,418,61,-0.086359127,-0.086359127,0.401537698,[]
1,996,could theyve finally realized viable argument gun control country wa built freedom bear arm time controllobby come argumentthey get shot piece laugh loud interesting note democratic frontrunners favor gun control recent death charlton heston weakness armor nra would go handgun buying spree already enough gun ammo stave thousand government guntakers place call little alamo,374,54,0.101785714,0.101785714,0.521428571,[]
1,997,first part answered regarding second part world talking girl born unfertilized egg boy born virgin mother post evidence case beside jesus course know father god posse holy spirit,178,28,0.125,0.125,0.166666667,['jesus']
1,998,ever even heard measure make something true well epic gilgamesh illiad oddysey must also true reasoning theyve survived long still studied day insight ancient culture,166,25,0.1875,0.1875,0.525,['gilgamesh']
1,999,completely incapable making sense penfold used deliberately obtuse language language wa explained arguing turn cheek completely different way similar revolverotate cheek turn something revolve rotate youre busy affronted people say come even simple try make appear,264,36,0.04,0.04,0.411428571,[]
1,1000,ballot initiative allowed citizen state vote issue wa illegal dictatorship live make ballot initiative unconstitutional oh yeah forgot district whatever poor oppressed gay militant want screw people buy judge rule judicial activism,231,32,-0.086742424,-0.086742424,0.545833333,[]
1,1001,think would lie nice photo,26,5,0.6,0.6,1.0,['photo']
1,1002,shooterandproud hey novel idea man using contraception dont tell men ignorant country dont know trojan dispenser men bathroom,125,18,0.0,0.0,0.0,['bathroom']
1,1003,make look fool make comment without knowing doesnt think enter debate halfway still give uninformed opinion werent one ready laugh wont laugh saddened personal attack yes repeating know say know say dont agree point answer genesis right account occasion see previous post u selective information use lack insight thought process disagree agree claim speciation fact disproves evolution bet youve selective,405,60,0.153174603,0.153174603,0.283730159,[]
1,1004,alternate fuel source reccommend divine oracle id like see something cheaper lifetime long take find something better,117,17,0.15,0.15,0.3,['fuel']
1,1005,happen read post responded jason blind criticizing smiley attack look word hypocrite jason learn something,106,15,-0.5,-0.5,0.666666667,[]
1,1006,bwhahaaathis unreal precrime seriously minority report gun magically turn people bad guy humgood know funny remove temptation lethal weapon enforcing new law via lethal weapon people freaking retarded,200,28,-0.157828283,-0.157828283,0.764646465,[]
1,1007,doctrine red hair spew filth evil christianity cant say anything atheism atheism become great least im corteous enough shout world seems way atheism would corteous emoticonxwow,176,26,-0.1,-0.1,0.53,['doctrine']
1,1008,oh really maybe canada thatll fly isnt quotation mark mean course lefty write rule go expect rest u automatically get huh tq say wa called christ killer thats meant say wa making absolute statement wa attributing christian believe wa hateful bigoted prejudicial jew mention inaccurate crucifixion wa uniquely roman form execution dont make excuse degrade lie someone like attack christian without thinking,405,62,0.1515625,0.1515625,0.4671875,[]
1,1009,screamed insulted threw literature vice president pride snipet reword post taking context serve irrational bigoted thought process oh dont accuse community holy leader get self rightous high horse get clue community rising community bigotry slander pride movement like standing,277,39,0.16,0.16,0.54,[]
1,1010,maybe david wanted participate slaughtering anyway commandment say covet neighbor neighbor hairy one easy covet well fact im gay couple opposing gender neighbor back side covet doe mean get killeded oh waitwhen said meant muledonkey like animal huh whodathunkit shoulda kept original language guess okay covet christinas rump since shes married long doesnt covet minecause emoticonxangel,387,56,0.2015625,0.2015625,0.500520833,[]
1,1011,yes probably theyre using chi right boxer dont really know however seen people use chi way would explain stunt master doe sometimes whole standing one leg thing rebar thing know trick didnt think finger muscle capable bending rebar,231,38,0.221428571,0.221428571,0.383928571,[]
1,1012,query call follower gush limpbutt addict dittoheads answer idea think gush cindy supplier capitalist admire,107,15,0.0,0.0,0.0,['query']
1,1013,puppet look like talking nothing big gun small foot empty sweeping generalisation still empty made claim want evidence back,123,19,-0.09,-0.09,0.3,['puppet']
1,1014,omegawatsit person whatever im glad keep study might achieve dizzy height mid thirty next year,94,15,0.166666667,0.166666667,0.333333333,['height']
1,1015,dont live either place easy last time checked wa barren plain wippy thing ill say wa quoted messiah one person claim save world sin reminded teaching say twist thing easy choose believe want far coming wrath speak people john cult waco preaching impending wrath year choose flee called wrath scare tactic implore oh youll sorry dont pander view idiocy instead face squarely confront hypocrisy every level,404,66,-0.045695046,-0.045695046,0.665608466,['john cult']
1,1016,ooooo supposed concerned anything say youre blowhard delusional wannabe christian doesnt understand claimed religion word hold meaning,134,17,0.0,0.0,0.0,['word']
1,1017,hat california wa post right wrong need new york follow suit question federally funded program create new stem cell line california create share voila federal funding useful research watch em stand line cure another question ha anybody else thought ask gwb stem cell research false hope fund badly,297,48,-0.10593692,-0.10593692,0.515924552,[]
1,1018,really never miss chance tell everyone im going heaven challenge quote ever bragging im going heaven youre done promised mocker scoffer day come learn truth wrong reject living god never boasted going heaven youre never ha motivation promising ultimately learn truth make point quote post kronus prove wrong defend lying claim want link post context debate point made time,372,59,-0.18,-0.18,0.7,['god']
1,1019,yep look goalpost flying across field go showing ever showing five time five example provided well show ten ten provided hell want least half post count roughly point ha made challenge laid ha met still waiting proof im lying archie want head back thread show lied,264,46,-0.094444444,-0.094444444,0.161111111,['waiting']
1,1020,know im presenting fact archie sorry archie point fact backwards theory evolution wa first abioegenesis know life exists darwin others explained life changed used concern came first place simply knew came somewhere know came somewhere life answer question started didnt get seriously studied well darwin one doe pick study evolution doe way depend abiogenesis evolution doesnt care life came happens around,406,61,-0.066666667,-0.066666667,0.538095238,[]
1,1021,oh sure try take high road forgotten label freely placed u supporter mcstain labeled doe term pulling kronus mean anything define post like seek ditch offensive label like hard right religious radical fringe,207,33,0.105935374,0.105935374,0.606252834,[]
1,1022,ah problem read rev wright affair looked like wa spun pretty hard racist american hating nut mean black guy tired black discriminated say system need change yeah see point thats interpretation wa saying subject discussion though know politics winning important whats best country ouch wouldnt better someone least know thats far understanding go doesnt presume know people spend life studying subject gotcha glad wa one,419,65,0.079947917,0.079947917,0.58828125,['rev wright']
1,1023,lack evidence first trimester fetus considered want change law based metaphysical claim attached religion dont make illegal work sunday saturday enough bacon already good measure,178,25,0.1125,0.1125,0.483333333,['bacon']
1,1024,yes wa used correct context made sense referring billlegislation wa passed obama use correctly wa quite clear wa using insult palin especially another buddy missouri day made direct mention palin used lipstick manner said mccain wa trying cover deficiency even vp pick couldnt matter much lipstick covered hardly coincidence wouldnt say personally see obama coming high horse ha claimed ha started getting dirty first time behind national poll,443,68,-0.048166667,-0.048166667,0.519833333,['obama']
1,1025,youre somehow right despite fact reliable evidence side idiocy brady ignorant thing youve said yet stuff bolded support u rest doe good either,142,23,0.228571429,0.228571429,0.511904762,[]
1,1026,one hard understanding people flyboy got even rationalisation insufficient even far superior much dross regurgitate,115,15,0.177083333,0.177083333,0.660416667,[]
1,1027,think metro left wing hell smoking ethmi metro filthy rag hideous stable daily mail,83,14,-0.266666667,-0.266666667,0.333333333,['mail']
1,1028,debased intellect ha thing backwards would clearly mind ilk buddy heart tell go jump cliff contrast old book claim tell sit live day guess im gon na go live day avoid watching scrape ground old book reason respect love decency standard preserve life fallen heart trusted trust heart governed book rather mind self control living heart give heart bad name sorry pal dont expect understand fine choice hasnt wrong ever never wronged anybody,438,73,-0.019146006,-0.019146006,0.495454545,[]
1,1029,nice thought pity live third reich emoticonxfrazzled captured battlefield treated according geneva convention found hole remove please tell u intelligence supplied intelligence supplied wa used perfect technique torturing medical doctor participated doctor nazi germany doctor creepy,283,36,0.162337662,0.162337662,0.528571429,[]
1,1030,thanks admission lied btw think mcstain gave nothing importance tortured north vietnam case sure iraqi waterboarded tortured way gave anything valuable wait american better torture anyone else sick,197,28,0.097142857,0.097142857,0.489206349,['wait']
1,1031,b password protected would access suppose america would look lovely crater death star youre telling believe exists even though evidence doe witness courtroom say didnt kill guy im one see hear word unless page showed reason believe exists,238,38,0.5,0.5,0.75,['password']
1,1032,vote adulterous divorcee vote morality election held wonderland im pretty sure mccain fall foul bearing false witness well,122,18,0.116666667,0.116666667,0.82962963,['mccain']
1,1033,seriously mean suggest entire campaign election inauguration would taken place scrutiny world without vital discovery made look though phelps set bell ringing pas bell say bong bong bong,186,28,-0.070833333,-0.070833333,0.570833333,['phelps']
1,1034,changing subject reply doesnt mean dont change subject could reply gibberish apparently missed post claimed creationwiki refuted talkorigins talkorigins support toh since think incorrect well math know question english langauge question meant gain clarification question clearly accuse saying requesting clarification whether believed creationists used dishonest tactic perhaps enroll english comprehension course local college see google good tool finding class keep insulting get warning keep proving point argument insult,524,68,-0.099621212,-0.099621212,0.380681818,['google']
1,1035,review piece wonderful news stating keep illegal product country give quit major panel drug war failed legalize marijuana new job program sinjin mexican drug cartel inport illegal gun news country much like australia much much gun control want particular moment still illegal gun problem yet still insist laying constitution probability success zero know real reason burdening constitution ooooo ooooo know dont like isnt told charlie,434,65,0.020425408,0.020425408,0.368298368,[]
1,1036,school killing involved use revolver shotgun ied whats ping away excuse instance like reality school shooting linked target rich environment nobody mount opposition deranged killer like wolf chicken coop,203,29,-0.091666667,-0.091666667,0.583333333,[]
1,1037,know easy register b site admin christian dont wont go moderation strict sticking topic insult thing seem part weapon load,122,20,0.216666667,0.216666667,0.416666667,[]
1,1038,welcome creationistland chemical reaction cant explained predicted unless know origin atom involved people check label food eat fruit bulgaria actually ha impact body must problem eat restaurant excuse sir tell chicken wa raised dont tell wont get protein,255,38,0.0375,0.0375,0.5,[]
1,1039,would ask link time im feeling generous didnt know million case gun self defence annually case nobody wa harmed doe even compare microscopic death dont tell thats wrong thats number cult ha using comrade brady fanatic whining stats simply untrue,245,40,-0.266666667,-0.266666667,0.685714286,[]
1,1040,pointing term misapplied indication contradiction always free disregard standard application term doesnt mean usage correct fact idea correct usage presupposes standard something nonsubjective perhaps two u im one misunderstood wrote yet theyre infant born fetus birth dividing line often doe need said,302,42,0.021875,0.021875,0.371875,[]
1,1041,steve martin said well ecuuuuuuse meeeee polar icecap today ok proper pc terminology refers big chunk ice sits top north south region planet long long description lame evolve next phase say thus instead btw iam sure algore remember meaning polar icecap sorry,258,42,0.019444444,0.019444444,0.428240741,['steve martin']
1,1042,matthew friggin loon really far gone cant see point everyone trying drill thick brainwashed skull post boil im right cant wrong utter b sad thing absolutely idea utterly incapable viewing thing another perspective cant even understand possibility another perspective,266,39,-0.089285714,-0.089285714,0.851339286,['matthew friggin']
1,1043,im claiming victory going track unrelated topic addressing related saying irrelevant related fact another example changing subject matter point irrelevant thought wa clear,171,23,-0.177777778,-0.177777778,0.586111111,[]
1,1044,jesus get magic power btw angel could baby mama drama flood god,63,12,0.5,0.5,1.0,['jesus']
1,1045,oh business owner dont make real contribution society whoa boy slow didnt say government office passed going domake inheritence illegal didnt read answer obviously people money doesnt mean share government doesnt right take money away rich give poor rich people dont give money poor choice god tell u give money poor also gave u free government responsibility help poor church responsibility,391,61,-0.08282967,-0.08282967,0.586401099,[]
1,1046,quick objection movie analogy analogy hold true god take role observer might movie wrote script wrote line played part perfectly get watch free,143,23,0.520833333,0.520833333,0.7375,[]
1,1047,pitiful quotation something try achieve youre attempting say christian illogical find plain silly aware great mind proclaimed belief god plus image want portray great person slander religion great atheist could explain think,224,32,0.276530612,0.276530612,0.533163265,[]
1,1048,making sweeping judgment homosexual atheist real knowledge situation archie ha problem come christianity obfuscational ploy dont know detail come followed promptly thorough lack concern finding additional detail blatantly violating religion bible lay exclusive reason divorce isnt one yet another example religious intolerance even extent violating religion,357,46,-0.1,-0.1,0.35,[]
1,1049,imagine missile machine gun grenade buy missile machine gun strictly regulated grenade doe class license cover grenade doe mexican government ha supply u serial number bam criminal busted however wayne lapierre nra chris cox said congressional testimony said mexican government give u serial number cnn parrot mexican claim u gun fuel drug war,343,53,-0.1,-0.1,0.1375,['chris']
1,1050,may posted already didnt want read page drivel rosegone make head hurt really people like way swastika arm band avatar anyway always brilliant pundit great american steven colbert delivers insight gathering storm issue storm gathering afraid remember gay community granted personal freedom get taken away shhhhh see lightning,325,48,0.245238095,0.245238095,0.533333333,[]
1,1051,arent iraqi killed held responsible currently hold john kennedy responsible death vietnam korea wa responsible death wwii revolutionary war bad ol george washington killin poor colonist,185,26,-0.1,-0.1,0.473809524,['george washington']
1,1052,know speed light wa know thing travel backward time temporal swap local reference frame object globally observable wa asking youve got experiment collider showing altered causality bet cant know different argument era would hold even know two realm youve imagined even time dimension youve taken u lovely circuit could please show sound argument false point time,362,56,0.128571429,0.128571429,0.435714286,[]
1,1053,typical prolife womanhating schmuck prochoice must selfish whore abort time arent worth energy take type im sure greater mean scarred woman could want autonomy right real woman door mat way dont ever attempt real man way way line amazing committed loving amazing father maybe like exhusband think father like probably think thats also end well son adopted real father higher standard,383,61,0.217103175,0.217103175,0.557473545,[]
1,1054,lol say one even bother open specific post link huh dont care evidence gave said never despite link specific post right liar call well guess take one know one questionable author wa state evidence reject yec doe argue another form creationism please stop trying argue one form creationism god dishonest still avoiding arch would replace yec christanity eh apparently think interchangeability mean word mean two different thing despite used interchangeably,455,70,-0.026298701,-0.026298701,0.528246753,[]
1,1055,naaah deny suspect person emoticonxcensored thing want moral aspect like abortion one time slavery one thing ha always puzzled enemy combatant convicted murderous terrorist come away right sympathy left prebirth little human child scratching head emoticonxconfused leftist see outcry humanity whale dolphin spotted owl field mouse actual prebirth human child one great mystery modern world suppose,397,56,0.104821429,0.104821429,0.323571429,[]
1,1056,die course understand point silly remark dont please let u know free mean choice something important accept responsibility choice little comment dreamingbelieveing doe mean human race never going develop carry dreaming people make mess clean act dont try evade responsibility,275,40,-0.035648148,-0.035648148,0.613888889,[]
1,1057,another question shouild answered bible say noah member family one survive global flood come many account others surviving flood god miss target whole humanity genesis new international version god said noah going put end people earth filled violence surely going destroy earth presumably also knew beginning time wa going make great big embarrassing,350,53,0.233636364,0.233636364,0.399343434,[]
1,1058,emoticonxrolleyes jyoshu addressed reply issue predictably dodged ignoring hypocrisy position adding allege serf gay pride movement right explanation cause p hilton mouthed vilely million deserve something want discus issue start would rather contradictory earlier statement serf gay pride movement right emoticonxrolleyes ha movement conducted complaint typically action made personal,385,49,0.111640212,0.111640212,0.426455026,['hilton']
1,1059,oh hank really funny way changing simply made statement wa one many post agreed wa post disputed still near paintfumes must rotational affect eggshaped world live said simple one youve agreed agree one several youve agreed point made statement agree raised objection even say everyone know said excepting demonstrated dont understand havent disputed original statement made complimentary statement,397,58,0.18459596,0.18459596,0.484920635,[]
1,1060,proving gone way ignore failure tell doe comic book art prove creationism doe tv prop prove creationism oil hydrocarbon density sorting fluid medium ludicrous doe theory requires miracle work scientific level since doe grammar depend person saying rather statement said claimed taz screw grammar yet yet statement identical addressing said youve completely ignored everything listed yelling actual argument whole point wa show make large number asinine statement reject red bold statement dont make winning argument,515,75,0.128095238,0.128095238,0.36452381,[]
1,1061,ummmmmmm wa built ha nothing whatsoever founder early government leader believed wa correct really master art selfpwn archie,124,18,0.15,0.15,0.25,[]
1,1062,waste time folly youre automatic denial anyway john,51,8,-0.2,-0.2,0.0,['john']
1,1063,mythology forgot mythology example two story creation probably two popular folk myth story flood actually two version myth intermixed course story job jonah pure mythology know logic comparing moral mythology noah parable analogy logic myth noah history since talking noah see bailed thread pyramid egypt discussed yet refer obvious myth history,345,51,0.162857143,0.162857143,0.45,[]
1,1064,jos book bible thought knew name book bible used protestant dont recognize jos,78,13,0.0,0.0,0.0,[]
1,1065,sure count number hit v number miss well trained leo sap remember postition took citizen might miss hit innocent person read version shootout learn something lot useful information,180,28,0.433333333,0.433333333,0.52962963,['leo']
1,1066,best simone think game old girl used volunteer work samaritan england caller like sometimes take sus fantasist eventually,121,18,0.233333333,0.233333333,0.3,[]
1,1067,agenda people wanting prevent infanticide exactly youre one agenda right want stop killing progeny emoticonxrolleyes,116,15,0.267857143,0.267857143,0.392857143,[]
1,1068,glenn beck asks dems building master race didnt youve complaining strawman lately youre building hypocrisy much demand retract statement take responsibility apologise glenn beck charge attack motivated race hatred,213,29,-0.05,-0.05,0.4,['glenn']
1,1069,clear questioning kicking dust sound like still beating live lover type question gunner seat,92,14,0.212121212,0.212121212,0.427777778,"['questioning', 'seat']"
1,1070,foot would service colander australia weapon may legally held many reason self defence one might legally weapon sport shooting use defend hard understand supposed expert realise drawn pistol pointing one foot major error commonly made fantasy gunner,249,37,0.061805556,0.061805556,0.406944444,[]
1,1071,true hate crime legislation protects straight well gay nothing special make claim provide example document veracity claim meh expected ruling garbage exgays supposedly straight right already protected existing legislation bunch democrat changed republican insisted known exdemocrats would need another legal status,314,41,0.123280423,0.123280423,0.515608466,[]
1,1072,jyoshu full cheerleader mode heck supposedly backpeddle please explicit wait youre going answer roflmao symbiote run around proclaiming sort thing falsely supposed hypothesis pretend refusing take strawman approach somehow backpeddling like blind leading blind walking circle thinking travelling quickly proof understand hypothesis mean first place look,353,46,-0.111309524,-0.111309524,0.57202381,['jyoshu']
1,1073,wa ccw texas time law got passed wa ccw law richards refused sign would rather burn woman child davidian church illegally allow violation posse commitatus allowing state guard texas year old mentally cafeteria policy mention wa law enforcement convention going right next door unaware proof cop cant protect emoticonxcensored,325,49,-0.035714286,-0.035714286,0.322619048,['cafeteria']
1,1074,someone repeal freedom belief country wasnt looking told talked satan last night would think needed committed made secret dont believe supernatural part bible reason quote anyone doe matter since seem know belief could explain came conclusion thats privilege wife worship doesnt mean im god lol doe mean obviously youre entitled insignificant opinion,350,52,-0.008333333,-0.008333333,0.558333333,[]
1,1075,old man wa something criminal carrying firearm self defence bard thing breaking law like maybe criminal beat wa one actually deserved charged better shot think man wa following law texas case deserved go jail defending property anybody else may hurt killed result next crime actually insane lost marble wrong,308,49,-0.181818182,-0.181818182,0.354545455,[]
1,1076,gee reasoning challenged one ha shown let see ny slime article problem liberal caused child leap never grow leap get gun wonder study study back go male hatred mode via hormone course white kid eh mention republican persuation doubt,232,39,0.0,0.0,0.033333333,[]
1,1077,youre hopeless thing stable website authorized personnel access would considered layman term answer secure websiteemoticonxbangheademoticonxbanghead already cited section bill back statement dont bother trying refute,216,25,0.2,0.2,0.3,[]
1,1078,talk proving youre dedicated evolutionist making yet one massive assumption add religion evolution prove absolute statement boldly making offering proof hey paulie really impressed tq youre well simpleton emoticonxgood,218,29,0.383333333,0.383333333,0.891666667,['paulie']
1,1079,personal complaint use smilies thoroughly underwhelming know dude dont waste time trying picture issue discus lot interesting imagining people forum look like spend time trying picture guess would picture somebody think wayyy much wayyy little reason get easily distracted punctuation make suggestion cant get anything post respond quite frankly thats easiest sensible thing,374,53,0.063690476,0.063690476,0.361904762,"['picture', 'punctuation']"
1,1080,jesus wa gun toting right winger emoticonxkill leftist oppose armed society follows nazi right everybody packed gun nazi germany correct way doe evil come one line answer please quote silly book walking evil archie doomed emoticonxangel dogma archie dogmatic gun totin religiofascist fundamentalist without dogma crumble piece ground,333,48,-0.329761905,-0.329761905,0.757738095,[]
1,1081,retarded ignorant either way get fact right limbaugh savage tv show want listen beck still radio second imply fox fired beckumm third glenn beck program wa third watched cable news program two fox news program im fan glenn beck tv program least im going around making stuff,273,47,-0.135714286,-0.135714286,0.289285714,['tv']
1,1082,course doesnt apply say nra gun lobby course gon na true right lobbysts powerful right course gun dont kill feel le danger shot place everyone pack gun rather place one doe btw executed sniper terrorised washington dc year back damn killed wounded packing gun dont kill instead sure would saved gun act shield right sniper use kill terrorise sling shot emoticonxbye,365,61,0.225892857,0.225892857,0.518253968,[]
1,1083,trying become part comic relief trio lack power define situation therefore conclusion false,91,13,-0.075,-0.075,0.55,[]
1,1084,galileo ha stood vpc brady campaign belief ban handgun semiautomatic weapon socalled assault weapon think could called antigun quite accurately peterv may support gun ban certainly doe seem think gun law arent tight enough id bet gun ban wa proposed galileo would support trying smart im impressed anyhow make think pack,320,51,0.275,0.275,0.605555556,['galileo']
1,1085,support government run health care program american citizen bring u example government run health care program veteran according article failing provide adequate care veteran consequently causing die imagine much comfortable idea government getting private sector health care business bravo antonia emoticonxgood,312,41,0.122222222,0.122222222,0.251388889,[]
1,1086,reference shakespeare explain song solomon seems rather convoluted whatever,75,9,0.0,0.0,0.0,['shakespeare']
1,1087,hysterical fit emoticonxconfused sorry dont get excited liberal p,65,9,-0.18125,-0.18125,0.7875,['fit']
1,1088,defines extreme left begin deny existence conservative lens view world perceptual filter could anyone left becomes commie ive heard similar said aclu theyve defended extreme right court,185,27,0.005952381,0.005952381,0.489285714,[]
1,1089,need see actual evidence melting glacier something winny didnt see fit actually post evidence liar make unfounded claim actually proving nothing mean show land locked country like nepal going sink melting glacier anyway nepal nepal india china visitnepalcom another feel good stunt mooks like winny jo jump like lemming emoticonxic,331,50,0.13125,0.13125,0.33125,[]
1,1090,really hate truth dont lyte youre teacher scary thought based twisted world view emoticonxdonno video watch one doesnt tell lie pointing couple example email dont expose fraud ha perpetrated humanity generation youtube john coleman global warming scam another video sue al gore youtube al gore sued scientist global warming fraud john coleman,342,52,-0.36,-0.36,0.58,[]
1,1091,quite obvious didnt read response call anyone blind believer think anywhere realm easy shoot human yard handgun yard probably cant even hit broad side barn,155,25,-0.000833333,-0.000833333,0.4825,[]
1,1092,ignorant faux patriotism racism nothing undermine fact roosevelt knew left disgusting spectre authoritarian navy dropout cant bear dealing fact man responsible dead colleague apply nonlogic smear anyone state bush knew wmd iraq favourite president get free pas lying public war,277,40,-0.1,-0.1,0.469444444,['bush']
1,1093,lol cant keep good thing gans love archie flocked thread utter dismay im sure easy right behind carrying crucifix ward gay think overturned ecstatic marriage equality ha extended nation capitol let freedom ring baby,215,34,0.35952381,0.35952381,0.715696649,[]
1,1094,spiritually blind see guy like really rip preacher,50,8,-0.15,-0.15,0.433333333,['preacher']
1,1095,love v pepersack dont realize love got gun,42,8,0.5,0.5,0.6,[]
1,1096,people united state order form perfect union establish justice insure domestic tranquility provide common defence promote general welfare secure blessing liberty posterity ordain establish constitution united state america go easy archy thats part matter come purpose founding country notice based authority people doesnt say name jesus perhaps either tell many time god mentioned many time jesus mentioned many time religion mentioned failed first test better second,467,66,0.256410256,0.256410256,0.474358974,[]
1,1097,saying country based principle judaism date dummy founding principle wa date done lord could mohamed know except wa standard date christian principle least admit cant give single location cant even tell many time god jesus religion mentioned,241,37,0.025714286,0.025714286,0.222857143,[]
1,1098,quoteiangbactually wa talking contradicting significance dc stats contrary agenda would rather veer elsewherequote dc stats board unstable enough need medication drug got way bad shape buddy emoticonxgood mumbo jumbo another give big ra kind moment teaching moment available meanwhile back massachussettssic loser campaign spell scott brown r wipe democrat seizes senate seat putting fear gd current resident wh democratic party finally getting change besides two record setting year firearm ammo sale courtesy current administration emoticonxhoho still crime rate continued fall,579,80,0.033333333,0.033333333,0.485185185,['scott brown']
1,1099,give evidence soever counter claim statement made instead lashing like self loathing playground bully actually try resisting holy spirit debating scripture open minded manner perhaps seeking find truth fallacy see heavy account personal faith believing wouldnt dare think would youd rather scream im right like ranting child tantrum debate methodical manner really bring worst people mr saint,392,57,-0.102040816,-0.102040816,0.447959184,['saint']
1,1100,wouldnt think arrange mean im asking anything personal appearance something allegedly granted numerous time bible call thomas,125,17,-0.103125,-0.103125,0.396875,['thomas']
1,1101,funny previously plentiful miracle burning bush personal appearance dropped suddenly year ago innit enquiring mind want know nonenquiring mind dont want enquire,160,22,0.020833333,0.020833333,0.491666667,[]
1,1102,irrelevant common people werent blessed god son revenge definition synonym answerscom trv venged venging venges inflict punishment return injury insult seek take vengeance oneself another person avenge n act taking vengeance injury wrong retaliation something done vengeance retaliatory measure desire revenge spite vindictiveness opportunity retaliate return sport match defeat tell simone exactly doe using force defend oneself qualify revenge revenge tracking person wronged cutting throat theyre vulnerable revenge isnt killing attacker youre fear life,556,74,-0.358333333,-0.358333333,0.675,['god']
1,1103,lot muslim woman wear hijab sort another born west dont know wear burqa pretty rare exactly suggesting go back last checked wasnt lot sand blackburn birmingham,159,26,0.16,0.16,0.443333333,['blackburn']
1,1104,wa thinking thing ive yet meet homosexual didnt play perpetual victim card advertises sexuality red neck hater remodels car oh wait law school better way build career liar er mean lawyer emoticonxrolleyes,204,32,0.028125,0.028125,0.309375,[]
1,1105,showing ability bold false irrelevant claim wa accomplished date nt book written importance could given guess still existed early christian could refrained changing word god sorry current christian also unfair blame early one,225,33,-0.106060606,-0.106060606,0.524242424,[]
1,1106,would think absurd concept corporation dont cast vote election doe corporation mind may look interest attempt influence legislation permit individual overcome finance law exercise greater influence normally permitted individual car right pay tax house pay tax also every year,275,39,0.072619048,0.072619048,0.580952381,['corporation']
1,1107,maybe teacher get fat arses help caretaker make school safe child stay home laugh mug work living public sector shirker like,124,21,0.266666667,0.266666667,0.222222222,['teacher']
1,1108,exactly use example display feminist bad mother sarah effing palinof peopleyou pick worst mother even feminist seems far stupid edit woman serious career doesnt mean shes feminist,179,27,-0.411979167,-0.411979167,0.746354167,"['sarah', 'palinof']"
1,1109,oh keep eight matter crossed bandoleer across chest suspect kalifornia law changed bunch one pipe vogue well loaded mag gun utility sake wouldnt want perp disadvantaged much would many shot must one allow perp fire back,219,36,0.233333333,0.233333333,0.233333333,[]
1,1110,evidenced prophecy could made blind orangutan good thing evidence increasing frequency guessemoticonxbouncer arent quake widespread across face earth,149,18,0.1,0.1,0.633333333,['orangutan']
1,1111,liberal really much smarter come political agenda nothing ruin country look obama liberal sunk nation deeper debt weve ever entire existence doesnt seem understand cant spend way recession way save money quit buying every damn thing come around,244,38,0.066666667,0.066666667,0.308333333,['obama']
1,1112,werent interested remember god punishes child member right club god sound like monster every time mention like archie wrong assume bigot youre xenophobe,152,23,0.108928571,0.108928571,0.583928571,['god']
1,1113,havent opened gun case month open every day checktwice week weekin event would reportedand cop would know doubt say surrre stolen,129,21,0.0,0.0,0.5,[]
1,1114,shouldnt hard educated person point heller ruling quite ruling post heller court let restriction stand,102,15,-0.291666667,-0.291666667,0.541666667,['heller']
1,1115,necessary break away like assume power state government guaranteed republican form government assume state reserved power instance xvii th amendment changed way sinators chosen intended ambassador chosen elected legislature state sent dc represent interest foreign country called dc really think slick read constitution see power reserved state power denied state need education doubt teabaggers kalifornia appreciative blessing good know telepathy power cause sure dont know history dont send friend mental message quite aware power emoticonxfrazzled,551,75,0.197222222,0.197222222,0.504320988,[]
