class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
1,1159,saying wa godman im mathematician cant right surley,51,8.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
1,1160,chattering peanut gallery havent gotten memo youre longer player honestlyclamoring attention low budget shame,109,14.0,0.0,0.0,0.3
1,1161,dont want anyone saying gay people whacked make business insult someone religion hypocrite saydont judge gay judging people religon thought mature hey live ad learnemoticonxrolleyes,181,25.0,0.26742424242424245,0.26742424242424245,0.4416666666666667
1,1162,ala san francisco value nancy pelosi crowd god help u,53,10.0,0.0,0.0,0.0
1,1163,lol part binding document constitution bill right dont understand demand obey law would allow government break supreme law land call nut got ta say friend truly nutty emoticonxsmilie,182,28.0,0.5428571428571429,0.5428571428571429,0.6178571428571429
1,1164,let see referred st amendment applied state posted th amendment privilege immunity clause asked thought something wa unclear course privilege immunity clause often mistaken incorporated st amendment people dont know talking merely coincidence randomly quoted part th amendment implied changed said would feel accurate statement probably considering dont seem understand blatant difference original understanding original constitutionyour pride ruin friend,455,59.0,-0.05833333333333331,-0.05833333333333331,0.6055555555555555
1,1165,whatever happened unborn baby consulting guess even though unborns body one torn apart,86,13.0,0.0,0.0,0.0
1,1166,still dont get smiley emoticonxbanghead cupcake human would,59,8.0,0.0,0.0,0.1
1,1167,vpc shocked awed mention fearless atfsand agent caused killed mexican citizen caused killed oh wait vpc would kinda like jumping outta bed partnerspecial note atf agent fearlessdrug war victim drug warrantthese one known aboutit work way brady way much,252,39.0,-0.16249999999999998,-0.16249999999999998,0.17500000000000002
1,1168,dude figured im disappointed joking everything state ha hidden agenda,69,10.0,-0.4583333333333333,-0.4583333333333333,0.5416666666666666
1,1169,value kalifornia feel good father black culture hold true kalifornia maybe even rest country,92,14.0,0.29444444444444445,0.29444444444444445,0.5611111111111112
1,1170,lookad hominem got evidently wheres picture make fun whats matter vasectomy got shooting blank way one crony outed wa buddy mine evidently intimidated also hear talk tpa lol,173,28.0,0.32,0.32,0.27999999999999997
1,1171,ostracise mean native american community ostracises someone article mentioned speaking abuseand youre one said one shouldnt take verse holy book,144,20.0,-0.15625,-0.15625,0.34375
1,1172,would celebrate osama picture maybe throw party even simple yippee yeah right load,82,13.0,0.14285714285714285,0.14285714285714285,0.4464285714285714
1,1173,gee maybe catch episode entertainment tonight see anything refute said posted must true rightfor wondering posted see thread,124,18.0,0.35,0.35,0.65
1,1174,thats deepmovement matter use next time decide babbleare particle longer matter moving funny,92,13.0,0.125,0.125,0.5
1,1175,yet another link logic doe refute classic logic therefore irrelevantyour claim fuzzyknowablenot knowableyet persist misrepresenting post stick topic stop railing false claim topicsso scientific claim bunk red herrrings already responded wish hang onto one continue debate chaos theory applies claim debate ignore response come back post later misrepresent post stopwhere followon fuzzy logic continue debate point dropped pop later claim dishonestly ignored itmach,464,63.0,-0.07619047619047621,-0.07619047619047621,0.18095238095238095
1,1176,far insult go one make sense except little mindand made ignore listfinally getting somewhere,92,14.0,-0.04375,-0.04375,0.75
1,1177,abstinence heterosexual marriage isnt encouraging heterosexual marriageive never heard abstinenceuntildomesticpartnership program perhaps could point u inclusive abstinenceonly program somewhereperhaps,201,19.0,0.0,0.0,0.0
1,1178,repub crony making complaint thenoh wait wa bushi guess reality situation emoticonxic,85,12.0,-0.3,-0.3,0.2
1,1179,flushyour source said cliff mile half away im liar go find jump flaming incompetent scatterbrained dishonest cretin,115,17.0,-0.2722222222222222,-0.2722222222222222,0.3444444444444444
1,1180,hehe jesus christ wa conceived holy spirit yet always addressed god yahweh father come jesus never even addressed socalled holy spirit father huh duh p emoticonxrolleyesfyi word spirit greek pneuma pneumatic air wind breath always nt neuter noun neuter athe gift athe giveryour english translated babble screwed socalled judeochristians big time roflmao p emoticonxbye,368,54.0,-0.075,-0.075,0.175
1,1181,let get right counter accipiter statement intellectual maturity yo string together bunch word dont understand context make absolutely sense point set match accipiter,165,23.0,0.26190476190476186,0.26190476190476186,0.611904761904762
1,1182,since ha religion pragmatic based upon system worksobvious answer never,71,10.0,0.0,0.0,0.0
1,1183,damn black people wanting respect equal opportunity happy gotwhy work pay selfish end sarcasmthis argument tired yawn,117,17.0,-0.05333333333333332,-0.05333333333333332,0.6766666666666667
1,1184,indeed coward might ala anonymitysorry wax lyrical know ive done life know think clever really think clever wow,111,18.0,0.15833333333333333,0.15833333333333333,0.7166666666666667
1,1185,kill killed survival fittest compassion rule tooth fang wow color impressed,75,11.0,0.3,0.3,0.6666666666666666
1,1186,leftist incapable actually staying topic responding opponent actually saying side note looking ugly socialist party look like many american voting straight republican ticket rust belt also looking like going republican happens socialist senate turned republican majority also rust belt continues turn right good luck everyone emoticonxbyenot really conservative emoticonxagree emoticonxrolleyes,394,50.0,0.11357142857142857,0.11357142857142857,0.4035714285714286
1,1187,bbc folk fraud liar really idiot arent piltdown bird colorful way saying wa piltdown like fraud national geographic knew wa fake published article anywayof course probably still believe original piltdown dont youyou probably believe nebraska man haeckel speechless ape real toothere echo think isnt,298,44.0,-0.08499999999999999,-0.08499999999999999,0.65
1,1188,doe mean test tube baby pure sinless dont eradicate whole phase passing birth canal thats get sinful nature test tube baby wheeeee,130,22.0,0.033928571428571426,0.033928571428571426,0.5291666666666667
1,1189,bet thought smart ill go several murder stealing adultery rapealmost every culture since dawn civilization ha put death trespassed basic guess didnt get recovery channel huh idiocy profound ignorance,199,29.0,-0.08373015873015871,-0.08373015873015871,0.5279761904761905
1,1190,know simple question writing lurch someone else come onto board ungerdunn rude saying assume person claim biologist guess another person enter forum claim biologist would narrow person emoticonxclown youve done said know one writer rude give identity away mysterious process probably dont understand ive never read settheory emoticonxwow easy question becomes repeating know himalso ha banned lurch forum,404,58.0,-0.061111111111111116,-0.061111111111111116,0.6317460317460318
1,1191,heard bigheaded family heard squareheaded family even heard coneheaded familiesbut gayheaded familiesthere something right including word gay head sentence p,157,20.0,0.35119047619047616,0.35119047619047616,0.5595238095238095
1,1192,perhaps would like explain simplisticis anthropic principle simplisticwhat natural law created natural lawwhere information come fromis matter creating matter simplistic matter creating informationheres deep thoughtif matter created universe change mind emoticonxrolleyes,271,31.0,-0.075,-0.075,0.42500000000000004
1,1193,already hence explanation provided challenge show error expect try show something wa true see could convince wasnt post evidence usually ha hole always truth funny way difficult sometimes cover upand stay away shrimp eagle gay snowmenthey abomination,250,37.0,0.05333333333333333,0.05333333333333333,0.6966666666666667
1,1194,winston must confess ignorance thought post couldnt possibly get asinine see wa wrong thatyou spare tire case case car accident case engine explodes case someone hijack carcongratulations winston made far asinine post ever seen asinine person ever seen,252,38.0,-0.13333333333333333,-0.13333333333333333,0.9666666666666667
1,1195,friend sex guy emoticonxgoodyou know homosexual different partner regularly least compared heterosexual,103,12.0,-0.15,-0.15,0.5
1,1196,quite clearly wrong saying countless people facing persecution world people living yet unborn born yet read includes think spent life protecting unborn child ought read say furthermore human right act specifically talk protecting unborn lose,241,35.0,-0.06285714285714286,-0.06285714285714286,0.42714285714285716
1,1197,gay dont exist antimarriage side ha reached new low denying existance aruging aganist didnt think guy could go low wa sadly mistaken,132,22.0,0.010606060606060596,0.010606060606060596,0.5275757575757576
1,1198,actual source hannity colmes yeesh might well quote limbaugh coulter oreilly theyre equally fair balancedand kindergarten sexed wa age appropriate congrats youve bought lie,172,24.0,0.39999999999999997,0.39999999999999997,0.5
1,1199,see physical punishment sin unnecssary intriguing tell seriously curious go thisand finally,91,12.0,0.05000000000000001,0.05000000000000001,0.6357142857142857
1,1200,havent gone bankruptsy yet guess illegal loan helping emoticonxrolleyes,71,9.0,-0.5,-0.5,0.5
1,1201,cnn cbs left wing wouldnt know left wing came socked one rolled socialist worker,80,14.0,0.0,0.0,0.0
1,1202,wa someone else posting hammering porn whatever meansgay men watch hetero porn thats reason much gayness real logical,117,18.0,0.2875,0.2875,0.2875
1,1203,really hate truth dont lyte youre teacher scary thought based twisted world view emoticonxdonno video watch one doesnt tell lie pointing couple example email dont expose fraud ha perpetrated humanity generation nowyoutube john coleman global warming scamheres another video sue al gore youtube al gore sued scientist global warming fraud john coleman,350,52.0,-0.36,-0.36,0.58
1,1204,think youre mistakenim republican democratnever registered anything independentim thinkunlike party parrot seem yourselfsince im neitherwho hell minoritymust biggoted kneejerk reaction think anyone doesnt think like slurp flavor aid opposition must enemy partyand hater verbiage hate filled caustic ever insulting funny jestful way full vitriol bile,349,45.0,-0.20000000000000004,-0.20000000000000004,0.8250000000000001
1,1205,emoticonxfrazzled emoticonxwow emoticonxwow read righti better get hard hat snowmobile think sky might fall riding going good hell p waxy,137,20.0,0.30277777777777776,0.30277777777777776,0.5472222222222222
1,1206,ah yes diversionary tactic sure provided would move goal post demand evidence know yet available since thread jesus historical jesus actually existed evidence besides religious article forgery account taken christianswhat found gasp,232,32.0,0.18,0.18,0.3277777777777778
1,1207,b simone wa perfect age vietnam hasnt released draft card know sent citizen,75,13.0,1.0,1.0,1.0
1,1208,three day non christian supposedly spend eternity hell weekend,62,9.0,0.0,0.0,0.0
1,1209,differs cell oh wait doesnt,27,5.0,0.0,0.0,0.0
1,1210,dragon dinosaur coexisting recently hmm dissapear maybe conan barbarian killed,78,10.0,-0.3,-0.3,0.39999999999999997
1,1211,hows coming along way iirc jesus said hed returning generation saw died every century afterwards return ha around corneremoticonxrolleyes,137,19.0,0.0,0.0,0.0
1,1212,penis designed handso want entire board believe dont wank oh come onget realeverybody doe itwho kiddingyou lost crediblity right,128,19.0,0.14285714285714285,0.14285714285714285,0.5803571428571428
1,1213,mean tell would deny woman right body zygote yet problem murdering real human sound like conservative,101,16.0,0.09330357142857143,0.09330357142857143,0.44330357142857135
1,1214,strict regulation business people interestingdo know run business yeah people,77,10.0,0.0,0.0,0.0
1,1215,omg real id think saw plane flying low chased fighter jet youd get way sane person wouldfurther youd peeved found wa govt completely insensitive mention wasteful govt screwed upif bush youd cry bloody murder,207,34.0,-0.125,-0.125,0.475
1,1216,government respect people liberty far worse one imposes majority version morality resistant dissident minorityhumbug say believe majority equal right gay american,162,21.0,0.06706349206349206,0.06706349206349206,0.49484126984126986
1,1217,im going ask direct question sure ignorejohn atheisthe ha stolen money sincerely remorseful actionssince john remorseful ha judeochristian god forgiven johnyou blah blah blah want yes need given explicitly answer,212,30.0,0.3666666666666667,0.3666666666666667,0.5962962962962962
1,1218,well antichrist going come make true believer heretic way worried knew risk accept job,86,14.0,0.35,0.35,0.65
1,1219,whose culture talking herei thought wa member culture chopped liver,67,10.0,0.0,0.0,0.0
1,1220,would rather get stabbed death twenty minute get hit head bullet desire suffering extended hmmmm,96,15.0,0.0,0.0,0.0
1,1221,oh youve got obama leaving mess hole james carville blasting hole spicy cajunspunknow bubbas sure wanting plugplough hole boy really get around ez hole must pretty wide loose,174,28.0,0.0996794871794872,0.0996794871794872,0.4888532763532763
1,1222,ok going let everything take normal course nature let let everyone die cancer bad natural course nature die heart failure sorry paddle life going let nature take course like beloved pope nature always right,206,34.0,0.027380952380952395,0.027380952380952395,0.6315476190476189
1,1223,thats thats peculiar christian good godidit bad devil work,58,9.0,3.700743415417188e-17,3.700743415417188e-17,0.4222222222222222
1,1224,havent discovered yet bloody hell knowten percent brain youd pondlife emoticonxkill,83,11.0,-0.8,-0.8,0.9
1,1225,menstruating make sure dont touch anyone dont make unclean better start,71,11.0,0.5,0.5,0.6944444444444444
1,1226,still havent seen adequate rebuttal cant people marry love must missed response,79,12.0,0.41666666666666663,0.41666666666666663,0.4666666666666667
1,1227,force child learn science obscenewhats next math emoticonxrolleyes,66,8.0,0.0,0.0,0.0
1,1228,evidence major link story ehokay define major link look evidence,64,10.0,0.0625,0.0625,0.5
1,1229,blind wa refering nancy pelosis fair speech policy free speech fair speech attempt limit free speech,100,16.0,0.33999999999999997,0.33999999999999997,0.8133333333333332
1,1230,obviously sarcasm escape youif understand remark gun control working europe sreport knee trembling alreadyi believe steeve wa expressing right free speech,154,21.0,0.22857142857142856,0.22857142857142856,0.6119047619047618
1,1231,hunter would interested actually discussing logically simply wish toss empty assertion run away challenged view truth reason run,128,18.0,0.0375,0.0375,0.36428571428571427
1,1232,thanks pointing misread article problem ill sure keep effort seeing apprecitate much emoticonxgood,98,13.0,0.1,0.1,0.5722222222222222
1,1233,sex offender always wicked villainous geesh forgiving certainly agree many seen many threat societythose folk catch predator definitely threat though,149,20.0,0.3035714285714286,0.3035714285714286,0.5178571428571428
1,1234,satire sobravowell done emoticonxgood really seriousummmmexcuse emoticonxembarrassed,84,7.0,0.2,0.2,0.2
1,1235,true proven otherwise eh xcaliber must get along greatyou thing backward probably confused experiment falsify theory tenet science based generalization untrue theory easily disprovedno logician extension good scientist would ever hold lack disproof proofoh right theory never proven fact definition theory would go something like idea disproved assume true,356,49.0,0.28650793650793654,0.28650793650793654,0.6615079365079365
1,1236,want world without limit head country africa see anarchy,56,9.0,0.0,0.0,0.0
1,1237,liberal squawking funding atheist group homosexual dont deserve equality liberal proterrorismgoodness even backtracking dig hole deeper cant help,145,18.0,0.0,0.0,0.0
1,1238,catholic ever elect somebody complete knob speaks like know something gay relationship emoticonxrolleyes,104,13.0,0.32916666666666666,0.32916666666666666,0.49583333333333335
1,1239,spend day obama shill two post antimccain hope obama pay well emoticonxrolleyes,79,12.0,0.0,0.0,0.0
1,1240,fact article post replete documented fact denial even read article response kneejerk shootfromthehip defense mechanismspay attention,132,16.0,0.0,0.0,0.0
1,1241,could liberal alien welloooh make gay illegal immigrant like slantmaybe talking wa terrorizing people fashion sense maybe terrorist comment wasnt even regard anything palin said either maybe one guy thought saw osama bin laden audienceyou dont knowemoticonxdonno,262,37.0,-0.1111111111111111,-0.1111111111111111,0.6111111111111112
1,1242,guess take god trust money court nightmare swear tell truth whole truth nothing truth reader digest sure pledge allegiance going changed alsoif convert another religion get time bunny puppy zombie ant making mold take world implode happens planet,246,38.0,0.35,0.35,0.6444444444444444
1,1243,obviously event disaster george w bush sure think ha right choosehmmm let see interrupt vacation people drowning new orleans naw dont think theyre poor people probably didnt vote,178,28.0,0.1044155844155844,0.1044155844155844,0.5958297258297258
1,1244,apparently poster justine responded ha post per day award month posting since last november say obsessed knew could,115,18.0,-0.15,-0.15,0.47222222222222215
1,1245,youre somehow right despite fact reliable evidence side idiocy,62,9.0,-0.007142857142857145,-0.007142857142857145,0.46785714285714286
1,1246,xxxxx comprehend abortion ha effect effect already included calculation apparently think scientist thats sad joke sign jp sartre xxxxx like americap,148,21.0,-0.225,-0.225,0.675
1,1247,possible adult clueless seem bethis wa response question jesus believe evolutiononly someone similar mental capacity would ask questionit seems unfair answer senseless comment added nonsense,190,25.0,-0.1,-0.1,0.5800000000000001
1,1248,idea glad wa wa sitting read thisfirst shock havent labeled claim see ufo liberalsthen wonder didnt one time rcc say center universe sun went around earth earth wa flat one u wa created usok im goning go take little breath fresh air rest moment disturbing vor agree something think im going sick back,300,53.0,-0.0908482142857143,-0.0908482142857143,0.4852678571428572
1,1249,passing seen personally trying prove anything sharing observation psfrom point view got mouse pocket please explain,115,16.0,0.0,0.0,0.3
1,1250,call family may perversionsorry word wa perversity hate believe probably younger doesnt mean wa born yesterday,110,16.0,-0.37083333333333335,-0.37083333333333335,0.5291666666666667
1,1251,selective reading huh well none blind see,41,7.0,-0.5,-0.5,0.6666666666666666
1,1252,duh im referring left winger right forum well left wing medium left wing congress left wing teleprompter united state totus,123,20.0,-0.0023809523809523816,-0.0023809523809523816,0.18928571428571428
1,1253,xxxxsome cheap detective novel somethingonce sincerest apology,62,7.0,0.4,0.4,0.7
1,1254,clinton getting lewinsky sign intelligence work obama administration kind smart lol,83,11.0,0.5380952380952381,0.5380952380952381,0.7476190476190476
1,1255,simone wretched little girl unitl properly organize thought comprehensible group statement express view conciesly must post anywhere man may run afoul devilish whimsical ranting befuddlement issue great import tolerated make clear young lady room contemplate nonsensical mischief unneccessary consternation suffered due blatant disregard forum ettiquite emoticonxfrazzledyou sound like year old trying get date simone hasd left building debate ha drifted isnt end world sun rise tomorrow emoticonxbouncer,504,67.0,0.04895833333333333,0.04895833333333333,0.40069444444444446
1,1256,well good im glad heck mom tell mine wouldve hit roof hit way back flip wa pretty cool itjust remember would preachy u ol adult dont know nuthin bc isnt one hundred percent reliable condom break still get nasty bug kind different way,233,43.0,0.12999999999999998,0.12999999999999998,0.635
1,1257,fact dont like new york legalized sex marriage wittle feewings huwt good time wake reality ever shrinking majority like notdemocracy ha served go ny,148,24.0,0.41818181818181815,0.41818181818181815,0.5272727272727273
1,1258,even read anyone post try might learn somethingmaybe,52,8.0,0.0,0.0,0.0
1,1259,well jew always indecisive like joke saysq many jew doe take screw light bulba screw argue way turn,99,18.0,0.45,0.45,0.6
1,1260,going go urinate grave wellmy hatred vitriol doe feel like black heart,70,12.0,-0.16666666666666666,-0.16666666666666666,0.43333333333333335
1,1261,guess could knew part located oh would think would hell cant imagine god would anything mass murderer btw osamas technical guide terrorist,138,22.0,0.0,0.0,0.1
1,1262,hey printed name inside waistband dungaree yet pull head sun dont shine youll know heck many time need toldgays childrenmy son proof enough,139,23.0,0.25,0.25,0.5
1,1263,go study hall probably requirement athlete sign sit library team monitored make sure studying getting done,106,16.0,0.5,0.5,0.8888888888888888
1,1264,im interested isnt hitting want ugly flaming gay cellulite blubberwench hitting three year maybe pod whale hitting youfor record gay make normal men skin crawl good way keep spirituallychallenged heathen men barrack shower rest progay crowd think kind depraved activity ok doesnt mean rest society doe,301,46.0,0.22453703703703706,0.22453703703703706,0.6671296296296297
1,1265,interesting fact come never heard thingmaybe link order stormfront like link pleaseactually listened gangsta rapeasy e snoop nwa many others fact truck right imagine redhead whitey take enjoyment listening kind music hmm also lady smith black mambazo nat king cole music adore iran iraq saudi turkey many cant list whats pointi would hardly call rap decay apparently lot people listen making moneyi wonder crazy relative somewhere past maybe would explain lot,459,71.0,0.10248917748917749,0.10248917748917749,0.49188311688311687
1,1266,jew tell big nose joke saying jew big nose joke thread posted joke get,70,14.0,0.0,0.0,0.1
1,1267,thinking really simplistic either agree anarchist complexity handle black white best soda world sprite everything else wrong boring little pigeonholed world live inno harm foul stand sex romance kid animal dont cant consent offlimits k established feel matter let reinstateany god allows love intimacy select group viscious,323,47.0,-0.07975589225589225,-0.07975589225589225,0.5259259259259258
1,1268,tad inconsistent wouldnt saybut given ha heavilyfinanced antiobama campaign national medium may understandableand abcnews another clone fauxnews dontcha know,157,19.0,0.0,0.0,0.0
1,1269,three page fact without source rotflmaonotice source say document released lie emoticonxgoodbooooosh faultarticles project gunrunner wasnt fast furious mean,156,19.0,-0.056249999999999994,-0.056249999999999994,0.64375
1,1270,claim preexisting belief necessary untested example actual nonbeliever religious experience made believer experience god never appears atheist funny,148,18.0,0.0625,0.0625,0.5875
1,1271,dont ever get tired acting like little kidheaven forbid anyone actually know think bet another juvenile,103,16.0,-0.1675,-0.1675,0.31
1,1272,ah lobby buret chemistry class im indoctrinating kid evil iodometry gaspyes stupid sound analogous argument,107,15.0,-0.4666666666666666,-0.4666666666666666,0.7999999999999999
1,1273,hey slim jim exactly wa spelling error typo waypray enlighten u wisdom matter littleby reasoning logic would matter would one imagine wish get away alive,153,25.0,0.175,0.175,0.325
1,1274,huge amount men material u contributed war wa necessary thats argumentwell make perfect sensewhats bb,101,15.0,0.46666666666666673,0.46666666666666673,0.9666666666666667
1,1275,lol thanks agreeing stated quoted work trying attack calling illiterate call illiterate statement agree said need ill audience youre arguing pray tell say accomplished anything lying quotesure child real religious freedom therequoteonly would consider taosim buddhism religion oh wait fogot consider nonextremist christian athiests,331,44.0,0.11666666666666665,0.11666666666666665,0.46249999999999997
1,1276,say catch first besides would macys kneecap anyway would really beautify kneecap get would probibly turn porsilin give away christmas give away mean sale thirtyfive dollar hey macys new york thirtyfive dollar would giving away actually id like avoid sacrificial offering would bloody even putting post halloweenand far amanda well quote sammy hagar ill fall love see need alphabetical music rock roll nerd,405,63.0,-0.04734848484848485,-0.04734848484848485,0.5861531986531987
1,1277,going need specific buckwheatexactly deduce think much better youand please brief,81,11.0,0.16666666666666666,0.16666666666666666,0.3194444444444444
1,1278,woo hooso main stream entertainment industry brought u great talent brittney spear doe consider film cat meow wee ha reason see,127,21.0,0.48333333333333334,0.48333333333333334,0.5416666666666666
1,1279,going trod myth smallpoxinfected blanket one disproven many time even know emoticonxrolleyes,92,12.0,0.5,0.5,0.5
1,1280,look talking bird brain think sodom gomorrah morality ahem progressive bc yeah right mr progressive lolemoticonxchickenemoticonxchicken,135,16.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
1,1281,coming called self proclaimed rational christian appears blown cover poser showing true color antichristian atheist hatemonger thanks revealing true nature emoticonxgood,169,21.0,0.225,0.225,0.375
1,1282,even read ythe op even read title pointless distinction huh understand saying also know changing argument wa proven sanford indeed run family value changed argument instead owning admitting weasel,196,29.0,-0.25,-0.25,0.5
1,1283,political thinking year date doe explain quite bit,50,8.0,0.0,0.0,0.1
1,1284,ah dont like democracy yet post telling support mccains statement serious sure doesnt sound like democracy also find funny claim dont like democracy post stated would voting democrat party guess dont support bushyboy fellow republicanazis must democracy right get real phyllis,276,41.0,0.21706349206349207,0.21706349206349207,0.6318783068783068
1,1285,know god denier even let baby mother womb alive begin already one step ahead gameas show new covenant jesus said stone kidspersonally think stone obese jaded statue weird looking holy men,187,31.0,-0.08787878787878789,-0.08787878787878789,0.6181818181818182
1,1286,sure keep thinking way never mind million put pocket wa someone else put thimble size brain case almost empty,109,19.0,0.2,0.2,0.6944444444444444
1,1287,objective test wow tell prove test true useful test please dont tell reason yet another objective test,102,17.0,0.15,0.15,0.37
1,1288,stalin died natural cause power believe perhaps fall communism due part purge stopped killing hundred thousand people wa wise stalin huh good good anybody disagree canadianman,175,26.0,0.41500000000000004,0.41500000000000004,0.5750000000000001
1,1289,another attempt paint believe smaller lessintrusive government loony transparent sorry,86,10.0,-0.25,-0.25,0.75
1,1290,hold responsible forcing people stay convention center die lem guessshould held criminally negligent im sure bipartisan commission find responsible hold accountable,164,21.0,0.07999999999999999,0.07999999999999999,0.5277777777777779
1,1291,nice try cigar never said inflation effect course doe even factoring alleged inflation since whatever happens depending calculation doe account huge runup price crude nearly long ago beef ha resident expert flout supposed knowledge money impress u lesser mortal reminded iron law supply demand way found economics knew didnt youso technical correction whats next wisdom joe granville elliot wave theoryball court,412,61.0,0.018750000000000024,0.018750000000000024,0.5
1,1292,contradict thank acknowledging know im talking call questioning call wrangling youve coherent thought,101,13.0,0.5,0.5,0.7
1,1293,read thought two way could describe poorly read historyor dont give damn born point doe defenseless little child become second concern unbornim intrigued really,160,24.0,-0.15750000000000003,-0.15750000000000003,0.42000000000000004
1,1294,youre openly admitting ignorant standard debating technique well okayhere let teach something,93,12.0,0.0,0.0,0.25
1,1295,considered career advertisingby way fed u australian troop cannon fodder wwi british empire remember gallipoli,110,15.0,0.0,0.0,0.0
1,1296,mean malcontent bred oh get back whose army borrow present bunch obese felon already struggling cope present duty,113,18.0,-0.078125,-0.078125,0.171875
1,1297,dense purpose said im semantics babyfetus ill conceid killing baby term fetus fetus become baby see logic fact think im agreeing must keep pounding drum,152,25.0,-0.5,-0.5,1.0
1,1298,wasnt boy clinton screwed intern wa mayor sam adam portland screwed year old intern wait couldnt adam intern wa boy emoticonxrolleyes,133,21.0,0.1,0.1,0.2
1,1299,serious man thought actually brain dense hollow cranium realize straight atheist gay christian right gans,105,15.0,0.06700680272108843,0.06700680272108843,0.3336734693877551
1,1300,thats least lie day pretty impressive archie knee asking god forgiveness lie,76,12.0,0.31666666666666665,0.31666666666666665,0.7999999999999999
1,1301,telling liberal job sure cant tell anti militarywar protest flag burning saw prior start war libs post either unemployed year old kid school summer vacation,156,25.0,0.19999999999999998,0.19999999999999998,0.36296296296296293
1,1302,youre familiar favorite political tactic guilt association emoticonxwow,71,8.0,0.2916666666666667,0.2916666666666667,0.5333333333333333
1,1303,oh love psychological technique known transference dont youor projection obsessed gay sex would surprised ted haggard lot talk,126,18.0,0.10333333333333335,0.10333333333333335,0.6366666666666666
1,1304,law abiding responsible gun owner gunned respectfully right emoticonxfrazzledyou gun crazy one sick political agenda ought sent loony bin given water pistol,156,22.0,-0.1657142857142857,-0.1657142857142857,0.5885714285714286
1,1305,anyone speaking english could well illegal uk right guess puerto ricans better watch,84,13.0,0.07142857142857142,0.07142857142857142,0.3839285714285714
1,1306,hmmmmm reaction formation muchwow didnt know refuting analysis wa possible religiously adhering concept trying prove nonexistant,128,16.0,0.0,0.0,0.625
1,1307,first sick actually want see death destructionare american somehow le intelligent notion racist lack better term meet stupid walk front door sample people side walk youll find stupid around world,195,30.0,-0.09553571428571427,-0.09553571428571427,0.5863095238095238
1,1308,rant obsessivecompulsive dont insult every post whats major problem perhaps need go pray,88,13.0,0.0625,0.0625,0.5
1,1309,let gaggle people least spiritually inept take vote rotflol would like prophet baalelijah prophet baalface trebor youve taken real beating claiming maimonides would refer saint judaism ha saint find referenced jewish rabbi wrong emoticonxbouncer,245,34.0,-0.12,-0.12,0.3466666666666667
1,1310,see un extrabritish authority better uk sun sure doe set british empire nowadays emoticonxwow,93,14.0,0.3333333333333333,0.3333333333333333,0.46296296296296297
1,1311,know gay sex sinner refuse repent idol gay sex,46,9.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
1,1312,abortion immoral end story simone trying impose personal moral code upon well never,83,13.0,0.0,0.0,0.275
1,1313,aww didnt read top criminoligist quoted youthe myth gun traffickingyou also didnt check mexidatacom either younow need proof back alligator mouth wheres beef sliiiiick,167,24.0,0.26666666666666666,0.26666666666666666,0.4666666666666666
1,1314,wa hard anti gay christian want gay oppose marriage discriminate oppose christian able adopt practice thier religion since anti gay christian thing gay people want gay people treat christian,190,29.0,0.20833333333333337,0.20833333333333337,0.37121212121212127
1,1315,hmmm well god must unrighteous since evil atheist ton evil people eliminated happened righteousness necessitating elimination evil killing human welli guess addition unethical easily manipulated god also terribly inconsistent,225,29.0,-0.5944444444444444,-0.5944444444444444,0.8222222222222223
1,1316,hey would great law would force antigunners military service age ability fully automatic rifle law would force antigunners train weapon law would force vor keep rifle clean hey vor keep rifle clean go jail im talking rifle ill glad keep free government rifle clean,264,44.0,0.23333333333333334,0.23333333333333334,0.6388888888888888
1,1317,represent something dont believe existsdoesnt make nihilistvee beleef nossing lebowski nossing,94,11.0,0.0,0.0,0.0
1,1318,cant religion survive little mockeryon hand understand worried religion ridiculous,82,10.0,-0.26041666666666663,-0.26041666666666663,0.75
1,1319,hey jack case missed expert scrutiny im first normally responding progay argument thats referenced great many post score guy defending iniquity given time look last twenty post five progay pundit v one two respondent seems cause promote defend like seeing across america make guy deal shut greatly please never mention dont suppose ever lol,340,54.0,0.4714285714285714,0.4714285714285714,0.5357142857142857
1,1320,horse manure invent selfserving rule put back dittybag,54,8.0,0.0,0.0,0.0
1,1321,jito saying motherhood difficult emoticonxwow thats shock,57,7.0,-0.5,-0.5,1.0
1,1322,oh spare condemnation ya xxxxhard arent interested saving soul would bother payed attention countless time told abrasive insulting tactic dont work plus eternity hell eternity terroristic god think stick able live even today let alone eternity,243,36.0,-0.022727272727272728,-0.022727272727272728,0.625
1,1323,buy stock failing bank great investment tell doe money come,59,10.0,0.8,0.8,0.75
1,1324,god vishnu buddha great spirit allah god waiting,48,8.0,0.8,0.8,0.75
1,1325,faith argument incredulity find impossible please state exactly part impossible maybe actual scientist could take overmajor molecular biology even full degree like going anything original,187,25.0,-0.05972222222222221,-0.05972222222222221,0.6083333333333334
1,1326,ive got concentrateconcentrateconcentrate ive got concentrateconcentrateconcentratehello hellohello echoechoechopinch hitting pedro colonmanny motamotamota,155,12.0,0.0,0.0,0.0
1,1327,oh ok assume dont live house wa trying picture people fitting one house,71,13.0,0.37878787878787873,0.37878787878787873,0.5
